date,stock_symbol,symbol,closing_price
24/12/2015,GGMM,GGMM,31.357607
28/12/2015,GGMM,GGMM,31.276039
29/12/2015,GGMM,GGMM,31.266979
30/12/2015,GGMM,GGMM,31.112911
31/12/2015,GGMM,GGMM,30.822895
4/1/2016,GGMM,GGMM,30.188498
5/1/2016,GGMM,GGMM,29.390961
6/1/2016,GGMM,GGMM,28.339664
7/1/2016,GGMM,GGMM,27.179615
8/1/2016,GGMM,GGMM,26.762726
11/1/2016,GGMM,GGMM,27.415253
12/1/2016,GGMM,GGMM,27.460564
13/1/2016,GGMM,GGMM,27.632763
14/1/2016,GGMM,GGMM,27.460564
15/1/2016,GGMM,GGMM,26.798973
19/1/2016,GGMM,GGMM,26.644905
20/1/2016,GGMM,GGMM,26.663029
21/1/2016,GGMM,GGMM,26.780848
22/1/2016,GGMM,GGMM,26.53615
25/1/2016,GGMM,GGMM,26.490833
26/1/2016,GGMM,GGMM,26.871475
27/1/2016,GGMM,GGMM,26.472706
28/1/2016,GGMM,GGMM,26.300514
29/1/2016,GGMM,GGMM,26.862411
1/2/2016,GGMM,GGMM,27.288368
2/2/2016,GGMM,GGMM,26.871475
3/2/2016,GGMM,GGMM,26.209887
4/2/2016,GGMM,GGMM,25.956125
5/2/2016,GGMM,GGMM,25.865498
8/2/2016,GGMM,GGMM,25.992376
9/2/2016,GGMM,GGMM,25.258282
10/2/2016,GGMM,GGMM,25.113276
11/2/2016,GGMM,GGMM,24.379179
12/2/2016,GGMM,GGMM,25.113276
16/2/2016,GGMM,GGMM,25.901749
17/2/2016,GGMM,GGMM,26.527086
18/2/2016,GGMM,GGMM,26.30958
19/2/2016,GGMM,GGMM,26.083006
22/2/2016,GGMM,GGMM,26.853352
23/2/2016,GGMM,GGMM,26.626778
24/2/2016,GGMM,GGMM,26.137381
25/2/2016,GGMM,GGMM,26.735533
26/2/2016,GGMM,GGMM,26.853352
29/2/2016,GGMM,GGMM,26.681158
1/3/2016,GGMM,GGMM,27.197741
2/3/2016,GGMM,GGMM,27.324621
3/3/2016,GGMM,GGMM,28.158407
4/3/2016,GGMM,GGMM,28.430296
7/3/2016,GGMM,GGMM,28.629679
8/3/2016,GGMM,GGMM,27.804956
9/3/2016,GGMM,GGMM,28.025192
10/3/2016,GGMM,GGMM,28.282135
11/3/2016,GGMM,GGMM,28.685907
14/3/2016,GGMM,GGMM,28.612492
15/3/2016,GGMM,GGMM,28.493195
16/3/2016,GGMM,GGMM,29.080496
17/3/2016,GGMM,GGMM,29.32826
18/3/2016,GGMM,GGMM,29.32826
21/3/2016,GGMM,GGMM,29.438383
22/3/2016,GGMM,GGMM,29.273203
23/3/2016,GGMM,GGMM,28.731787
24/3/2016,GGMM,GGMM,28.410608
28/3/2016,GGMM,GGMM,28.465666
29/3/2016,GGMM,GGMM,28.621664
30/3/2016,GGMM,GGMM,28.438137
31/3/2016,GGMM,GGMM,28.841908
1/4/2016,GGMM,GGMM,27.960955
4/4/2016,GGMM,GGMM,27.437891
5/4/2016,GGMM,GGMM,27.162596
6/4/2016,GGMM,GGMM,27.474598
7/4/2016,GGMM,GGMM,26.997421
8/4/2016,GGMM,GGMM,26.951536
11/4/2016,GGMM,GGMM,27.098364
12/4/2016,GGMM,GGMM,27.263536
13/4/2016,GGMM,GGMM,28.245432
14/4/2016,GGMM,GGMM,28.190369
15/4/2016,GGMM,GGMM,28.043545
18/4/2016,GGMM,GGMM,28.731787
19/4/2016,GGMM,GGMM,29.337437
20/4/2016,GGMM,GGMM,29.539324
21/4/2016,GGMM,GGMM,29.970623
22/4/2016,GGMM,GGMM,29.530149
25/4/2016,GGMM,GGMM,29.319084
26/4/2016,GGMM,GGMM,29.539324
27/4/2016,GGMM,GGMM,29.511793
28/4/2016,GGMM,GGMM,29.768738
29/4/2016,GGMM,GGMM,29.181437
2/5/2016,GGMM,GGMM,29.135555
3/5/2016,GGMM,GGMM,28.676727
4/5/2016,GGMM,GGMM,28.071077
5/5/2016,GGMM,GGMM,28.025192
6/5/2016,GGMM,GGMM,28.410608
9/5/2016,GGMM,GGMM,28.245432
10/5/2016,GGMM,GGMM,28.768492
11/5/2016,GGMM,GGMM,28.520727
12/5/2016,GGMM,GGMM,28.612492
13/5/2016,GGMM,GGMM,28.00684
16/5/2016,GGMM,GGMM,28.144487
17/5/2016,GGMM,GGMM,28.10778
18/5/2016,GGMM,GGMM,28.217901
19/5/2016,GGMM,GGMM,27.823307
20/5/2016,GGMM,GGMM,28.052723
23/5/2016,GGMM,GGMM,28.071077
24/5/2016,GGMM,GGMM,28.493195
25/5/2016,GGMM,GGMM,29.043789
26/5/2016,GGMM,GGMM,28.713434
27/5/2016,GGMM,GGMM,28.805201
31/5/2016,GGMM,GGMM,28.704258
1/6/2016,GGMM,GGMM,27.731543
2/6/2016,GGMM,GGMM,27.768248
3/6/2016,GGMM,GGMM,27.162596
6/6/2016,GGMM,GGMM,27.520481
7/6/2016,GGMM,GGMM,27.740719
8/6/2016,GGMM,GGMM,27.480505
9/6/2016,GGMM,GGMM,27.285347
10/6/2016,GGMM,GGMM,27.006542
13/6/2016,GGMM,GGMM,27.025131
14/6/2016,GGMM,GGMM,26.792795
15/6/2016,GGMM,GGMM,26.820677
16/6/2016,GGMM,GGMM,26.969372
17/6/2016,GGMM,GGMM,27.16453
20/6/2016,GGMM,GGMM,27.55485
21/6/2016,GGMM,GGMM,27.424747
22/6/2016,GGMM,GGMM,27.248171
23/6/2016,GGMM,GGMM,27.712839
24/6/2016,GGMM,GGMM,26.346712
27/6/2016,GGMM,GGMM,25.566074
28/6/2016,GGMM,GGMM,25.779816
29/6/2016,GGMM,GGMM,26.179432
30/6/2016,GGMM,GGMM,26.300247
1/7/2016,GGMM,GGMM,26.848555
5/7/2016,GGMM,GGMM,26.179432
6/7/2016,GGMM,GGMM,26.393183
7/7/2016,GGMM,GGMM,26.709154
8/7/2016,GGMM,GGMM,27.564144
11/7/2016,GGMM,GGMM,28.000933
12/7/2016,GGMM,GGMM,28.437721
13/7/2016,GGMM,GGMM,28.465603
14/7/2016,GGMM,GGMM,28.586416
15/7/2016,GGMM,GGMM,28.595711
18/7/2016,GGMM,GGMM,28.688644
19/7/2016,GGMM,GGMM,29.041794
20/7/2016,GGMM,GGMM,29.264832
21/7/2016,GGMM,GGMM,29.766672
22/7/2016,GGMM,GGMM,29.887489
25/7/2016,GGMM,GGMM,29.794556
26/7/2016,GGMM,GGMM,29.878201
27/7/2016,GGMM,GGMM,29.757383
28/7/2016,GGMM,GGMM,28.800165
29/7/2016,GGMM,GGMM,29.311298
1/8/2016,GGMM,GGMM,29.088257
2/8/2016,GGMM,GGMM,27.815067
3/8/2016,GGMM,GGMM,28.103161
4/8/2016,GGMM,GGMM,28.196093
5/8/2016,GGMM,GGMM,28.623589
8/8/2016,GGMM,GGMM,28.697937
9/8/2016,GGMM,GGMM,28.87451
10/8/2016,GGMM,GGMM,29.041794
11/8/2016,GGMM,GGMM,29.50646
12/8/2016,GGMM,GGMM,29.33918
15/8/2016,GGMM,GGMM,29.608686
16/8/2016,GGMM,GGMM,29.469286
17/8/2016,GGMM,GGMM,29.599394
18/8/2016,GGMM,GGMM,29.320591
19/8/2016,GGMM,GGMM,29.580807
22/8/2016,GGMM,GGMM,29.617979
23/8/2016,GGMM,GGMM,29.645863
24/8/2016,GGMM,GGMM,29.534344
25/8/2016,GGMM,GGMM,29.311298
26/8/2016,GGMM,GGMM,29.302006
29/8/2016,GGMM,GGMM,29.562222
30/8/2016,GGMM,GGMM,29.432114
31/8/2016,GGMM,GGMM,29.664448
1/9/2016,GGMM,GGMM,29.552927
2/9/2016,GGMM,GGMM,29.887489
6/9/2016,GGMM,GGMM,29.850313
7/9/2016,GGMM,GGMM,29.991385
8/9/2016,GGMM,GGMM,29.822104
9/9/2016,GGMM,GGMM,28.665331
12/9/2016,GGMM,GGMM,29.323658
13/9/2016,GGMM,GGMM,29.097946
14/9/2016,GGMM,GGMM,28.881638
15/9/2016,GGMM,GGMM,29.267229
16/9/2016,GGMM,GGMM,29.126158
19/9/2016,GGMM,GGMM,29.831507
20/9/2016,GGMM,GGMM,29.765671
21/9/2016,GGMM,GGMM,30.198286
22/9/2016,GGMM,GGMM,30.461618
23/9/2016,GGMM,GGMM,30.207691
26/9/2016,GGMM,GGMM,29.906742
27/9/2016,GGMM,GGMM,29.718651
28/9/2016,GGMM,GGMM,30.00079
29/9/2016,GGMM,GGMM,29.605793
30/9/2016,GGMM,GGMM,29.878531
3/10/2016,GGMM,GGMM,30.132456
4/10/2016,GGMM,GGMM,30.254713
5/10/2016,GGMM,GGMM,30.734352
6/10/2016,GGMM,GGMM,30.593281
7/10/2016,GGMM,GGMM,30.414593
10/10/2016,GGMM,GGMM,30.235907
11/10/2016,GGMM,GGMM,29.991385
12/10/2016,GGMM,GGMM,29.793886
13/10/2016,GGMM,GGMM,29.634012
14/10/2016,GGMM,GGMM,29.972576
17/10/2016,GGMM,GGMM,29.681032
18/10/2016,GGMM,GGMM,29.530558
19/10/2016,GGMM,GGMM,29.953766
20/10/2016,GGMM,GGMM,29.85972
21/10/2016,GGMM,GGMM,30.132456
24/10/2016,GGMM,GGMM,31.016489
25/10/2016,GGMM,GGMM,29.718651
26/10/2016,GGMM,GGMM,29.699841
27/10/2016,GGMM,GGMM,29.464725
28/10/2016,GGMM,GGMM,29.45532
31/10/2016,GGMM,GGMM,29.718651
1/11/2016,GGMM,GGMM,29.605793
2/11/2016,GGMM,GGMM,29.577581
3/11/2016,GGMM,GGMM,29.220203
4/11/2016,GGMM,GGMM,29.304844
7/11/2016,GGMM,GGMM,30.113646
8/11/2016,GGMM,GGMM,29.84091
9/11/2016,GGMM,GGMM,29.116751
10/11/2016,GGMM,GGMM,30.781372
11/11/2016,GGMM,GGMM,31.994574
14/11/2016,GGMM,GGMM,31.298632
15/11/2016,GGMM,GGMM,31.439701
16/11/2016,GGMM,GGMM,31.251604
17/11/2016,GGMM,GGMM,31.430292
18/11/2016,GGMM,GGMM,31.035303
21/11/2016,GGMM,GGMM,31.044701
22/11/2016,GGMM,GGMM,31.797081
23/11/2016,GGMM,GGMM,31.844099
25/11/2016,GGMM,GGMM,32.210876
28/11/2016,GGMM,GGMM,32.022785
29/11/2016,GGMM,GGMM,32.511829
30/11/2016,GGMM,GGMM,32.474205
1/12/2016,GGMM,GGMM,34.261089
2/12/2016,GGMM,GGMM,33.301819
5/12/2016,GGMM,GGMM,33.216255
6/12/2016,GGMM,GGMM,33.339844
7/12/2016,GGMM,GGMM,34.509163
8/12/2016,GGMM,GGMM,34.623238
9/12/2016,GGMM,GGMM,35.802067
12/12/2016,GGMM,GGMM,35.269695
13/12/2016,GGMM,GGMM,35.516872
14/12/2016,GGMM,GGMM,34.17643
15/12/2016,GGMM,GGMM,34.452126
16/12/2016,GGMM,GGMM,34.57571
19/12/2016,GGMM,GGMM,34.604233
20/12/2016,GGMM,GGMM,34.803871
21/12/2016,GGMM,GGMM,34.623238
22/12/2016,GGMM,GGMM,33.929256
23/12/2016,GGMM,GGMM,33.929256
27/12/2016,GGMM,GGMM,33.786655
28/12/2016,GGMM,GGMM,33.415901
29/12/2016,GGMM,GGMM,33.406387
30/12/2016,GGMM,GGMM,33.121193
3/1/2017,GGMM,GGMM,33.415901
4/1/2017,GGMM,GGMM,35.260189
5/1/2017,GGMM,GGMM,34.594723
6/1/2017,GGMM,GGMM,34.214458
9/1/2017,GGMM,GGMM,34.233471
10/1/2017,GGMM,GGMM,35.507362
11/1/2017,GGMM,GGMM,36.077759
12/1/2017,GGMM,GGMM,35.659466
13/1/2017,GGMM,GGMM,35.497852
17/1/2017,GGMM,GGMM,35.469334
18/1/2017,GGMM,GGMM,35.621441
19/1/2017,GGMM,GGMM,35.459831
20/1/2017,GGMM,GGMM,35.184139
23/1/2017,GGMM,GGMM,34.841896
24/1/2017,GGMM,GGMM,35.174625
25/1/2017,GGMM,GGMM,36.391479
26/1/2017,GGMM,GGMM,35.668972
27/1/2017,GGMM,GGMM,35.184139
30/1/2017,GGMM,GGMM,34.537685
31/1/2017,GGMM,GGMM,34.803871
1/2/2017,GGMM,GGMM,34.357056
2/2/2017,GGMM,GGMM,33.967281
3/2/2017,GGMM,GGMM,34.537685
6/2/2017,GGMM,GGMM,35.013016
7/2/2017,GGMM,GGMM,33.368366
8/2/2017,GGMM,GGMM,33.406387
9/2/2017,GGMM,GGMM,33.349354
10/2/2017,GGMM,GGMM,33.43491
13/2/2017,GGMM,GGMM,33.767647
14/2/2017,GGMM,GGMM,35.40279
15/2/2017,GGMM,GGMM,35.250683
16/2/2017,GGMM,GGMM,35.203148
17/2/2017,GGMM,GGMM,35.383778
21/2/2017,GGMM,GGMM,35.944668
22/2/2017,GGMM,GGMM,35.973186
23/2/2017,GGMM,GGMM,35.412296
24/2/2017,GGMM,GGMM,35.079567
27/2/2017,GGMM,GGMM,35.431309
28/2/2017,GGMM,GGMM,35.022522
1/3/2017,GGMM,GGMM,35.583416
2/3/2017,GGMM,GGMM,35.897133
3/3/2017,GGMM,GGMM,36.343945
6/3/2017,GGMM,GGMM,36.039738
7/3/2017,GGMM,GGMM,35.668972
8/3/2017,GGMM,GGMM,35.793823
9/3/2017,GGMM,GGMM,35.371254
10/3/2017,GGMM,GGMM,35.371254
13/3/2017,GGMM,GGMM,35.409672
14/3/2017,GGMM,GGMM,35.496105
15/3/2017,GGMM,GGMM,35.620956
16/3/2017,GGMM,GGMM,35.611351
17/3/2017,GGMM,GGMM,34.89106
20/3/2017,GGMM,GGMM,34.295612
21/3/2017,GGMM,GGMM,33.181553
22/3/2017,GGMM,GGMM,33.027893
23/3/2017,GGMM,GGMM,32.903042
24/3/2017,GGMM,GGMM,33.191166
27/3/2017,GGMM,GGMM,33.33522
28/3/2017,GGMM,GGMM,34.151554
29/3/2017,GGMM,GGMM,34.132347
30/3/2017,GGMM,GGMM,34.007496
31/3/2017,GGMM,GGMM,33.959476
3/4/2017,GGMM,GGMM,32.816612
4/4/2017,GGMM,GGMM,32.912643
5/4/2017,GGMM,GGMM,32.653339
6/4/2017,GGMM,GGMM,32.807003
7/4/2017,GGMM,GGMM,32.374828
10/4/2017,GGMM,GGMM,32.624531
11/4/2017,GGMM,GGMM,32.576508
12/4/2017,GGMM,GGMM,32.595718
13/4/2017,GGMM,GGMM,32.067501
17/4/2017,GGMM,GGMM,32.557304
18/4/2017,GGMM,GGMM,32.355621
19/4/2017,GGMM,GGMM,32.45166
20/4/2017,GGMM,GGMM,32.749382
21/4/2017,GGMM,GGMM,32.413242
24/4/2017,GGMM,GGMM,32.566902
25/4/2017,GGMM,GGMM,32.643738
26/4/2017,GGMM,GGMM,33.018291
27/4/2017,GGMM,GGMM,33.171955
28/4/2017,GGMM,GGMM,33.26799
1/5/2017,GGMM,GGMM,32.845425
2/5/2017,GGMM,GGMM,31.885027
3/5/2017,GGMM,GGMM,32.153934
4/5/2017,GGMM,GGMM,31.837008
5/5/2017,GGMM,GGMM,32.432453
8/5/2017,GGMM,GGMM,32.624531
9/5/2017,GGMM,GGMM,32.903042
10/5/2017,GGMM,GGMM,32.874233
11/5/2017,GGMM,GGMM,32.758984
12/5/2017,GGMM,GGMM,32.288391
15/5/2017,GGMM,GGMM,32.480473
16/5/2017,GGMM,GGMM,32.09631
17/5/2017,GGMM,GGMM,31.13592
18/5/2017,GGMM,GGMM,31.183943
19/5/2017,GGMM,GGMM,31.424038
22/5/2017,GGMM,GGMM,31.616117
23/5/2017,GGMM,GGMM,31.90424
24/5/2017,GGMM,GGMM,31.885027
25/5/2017,GGMM,GGMM,31.308792
26/5/2017,GGMM,GGMM,31.760176
30/5/2017,GGMM,GGMM,32.201954
31/5/2017,GGMM,GGMM,32.586117
1/6/2017,GGMM,GGMM,33.066311
2/6/2017,GGMM,GGMM,33.085522
5/6/2017,GGMM,GGMM,33.095119
6/6/2017,GGMM,GGMM,33.066311
7/6/2017,GGMM,GGMM,33.347935
8/6/2017,GGMM,GGMM,33.124577
9/6/2017,GGMM,GGMM,33.347935
12/6/2017,GGMM,GGMM,33.678108
13/6/2017,GGMM,GGMM,33.51302
14/6/2017,GGMM,GGMM,33.610134
15/6/2017,GGMM,GGMM,33.600418
16/6/2017,GGMM,GGMM,33.299377
19/6/2017,GGMM,GGMM,33.357643
20/6/2017,GGMM,GGMM,33.4062
21/6/2017,GGMM,GGMM,33.144001
22/6/2017,GGMM,GGMM,33.202263
23/6/2017,GGMM,GGMM,33.211979
26/6/2017,GGMM,GGMM,33.522732
27/6/2017,GGMM,GGMM,33.221684
28/6/2017,GGMM,GGMM,33.581001
29/6/2017,GGMM,GGMM,33.852909
30/6/2017,GGMM,GGMM,33.920887
3/7/2017,GGMM,GGMM,34.542397
5/7/2017,GGMM,GGMM,33.998573
6/7/2017,GGMM,GGMM,33.862621
7/7/2017,GGMM,GGMM,33.930595
10/7/2017,GGMM,GGMM,34.173374
11/7/2017,GGMM,GGMM,34.377312
12/7/2017,GGMM,GGMM,34.474419
13/7/2017,GGMM,GGMM,34.82402
14/7/2017,GGMM,GGMM,35.299858
17/7/2017,GGMM,GGMM,35.329002
18/7/2017,GGMM,GGMM,35.377552
19/7/2017,GGMM,GGMM,35.416401
20/7/2017,GGMM,GGMM,35.358131
21/7/2017,GGMM,GGMM,35.02795
24/7/2017,GGMM,GGMM,34.785175
25/7/2017,GGMM,GGMM,34.542397
26/7/2017,GGMM,GGMM,34.590954
27/7/2017,GGMM,GGMM,34.901707
28/7/2017,GGMM,GGMM,34.736618
31/7/2017,GGMM,GGMM,34.940552
1/8/2017,GGMM,GGMM,33.755795
2/8/2017,GGMM,GGMM,33.814064
3/8/2017,GGMM,GGMM,33.765511
4/8/2017,GGMM,GGMM,34.251068
7/8/2017,GGMM,GGMM,34.280197
8/8/2017,GGMM,GGMM,34.367596
9/8/2017,GGMM,GGMM,34.260773
10/8/2017,GGMM,GGMM,33.872337
11/8/2017,GGMM,GGMM,33.920887
14/8/2017,GGMM,GGMM,34.44529
15/8/2017,GGMM,GGMM,34.513268
16/8/2017,GGMM,GGMM,34.717197
17/8/2017,GGMM,GGMM,33.988865
18/8/2017,GGMM,GGMM,33.82378
21/8/2017,GGMM,GGMM,33.901466
22/8/2017,GGMM,GGMM,34.280197
23/8/2017,GGMM,GGMM,34.46471
24/8/2017,GGMM,GGMM,34.493843
25/8/2017,GGMM,GGMM,34.571529
28/8/2017,GGMM,GGMM,34.484131
29/8/2017,GGMM,GGMM,34.493843
30/8/2017,GGMM,GGMM,34.785175
31/8/2017,GGMM,GGMM,35.484375
1/9/2017,GGMM,GGMM,36.280685
5/9/2017,GGMM,GGMM,36.154442
6/9/2017,GGMM,GGMM,36.581726
7/9/2017,GGMM,GGMM,36.208946
8/9/2017,GGMM,GGMM,36.297237
11/9/2017,GGMM,GGMM,36.640587
12/9/2017,GGMM,GGMM,37.170334
13/9/2017,GGMM,GGMM,37.484257
14/9/2017,GGMM,GGMM,38.053242
15/9/2017,GGMM,GGMM,38.141529
18/9/2017,GGMM,GGMM,37.85704
19/9/2017,GGMM,GGMM,37.964951
20/9/2017,GGMM,GGMM,38.141529
21/9/2017,GGMM,GGMM,38.357349
22/9/2017,GGMM,GGMM,38.671272
25/9/2017,GGMM,GGMM,39.534557
26/9/2017,GGMM,GGMM,39.495319
27/9/2017,GGMM,GGMM,39.809246
28/9/2017,GGMM,GGMM,39.809246
29/9/2017,GGMM,GGMM,39.613041
2/10/2017,GGMM,GGMM,41.349422
3/10/2017,GGMM,GGMM,42.624733
4/10/2017,GGMM,GGMM,42.94846
5/10/2017,GGMM,GGMM,43.017128
6/10/2017,GGMM,GGMM,44.076618
9/10/2017,GGMM,GGMM,44.469025
10/10/2017,GGMM,GGMM,44.351299
11/10/2017,GGMM,GGMM,44.606365
12/10/2017,GGMM,GGMM,44.03738
13/10/2017,GGMM,GGMM,45.008579
16/10/2017,GGMM,GGMM,44.89085
17/10/2017,GGMM,GGMM,44.164909
18/10/2017,GGMM,GGMM,44.263008
19/10/2017,GGMM,GGMM,44.48864
20/10/2017,GGMM,GGMM,44.743706
23/10/2017,GGMM,GGMM,44.292442
24/10/2017,GGMM,GGMM,45.597179
25/10/2017,GGMM,GGMM,44.263008
26/10/2017,GGMM,GGMM,44.390541
27/10/2017,GGMM,GGMM,43.792126
30/10/2017,GGMM,GGMM,42.546249
31/10/2017,GGMM,GGMM,42.163654
1/11/2017,GGMM,GGMM,42.31081
2/11/2017,GGMM,GGMM,41.790874
3/11/2017,GGMM,GGMM,41.535812
6/11/2017,GGMM,GGMM,41.339611
7/11/2017,GGMM,GGMM,40.90797
8/11/2017,GGMM,GGMM,41.310184
9/11/2017,GGMM,GGMM,41.310184
10/11/2017,GGMM,GGMM,41.849735
13/11/2017,GGMM,GGMM,42.742451
14/11/2017,GGMM,GGMM,42.183277
15/11/2017,GGMM,GGMM,42.045937
16/11/2017,GGMM,GGMM,42.771877
17/11/2017,GGMM,GGMM,43.046562
20/11/2017,GGMM,GGMM,44.027569
21/11/2017,GGMM,GGMM,44.11586
22/11/2017,GGMM,GGMM,43.448776
24/11/2017,GGMM,GGMM,43.615547
27/11/2017,GGMM,GGMM,43.331051
28/11/2017,GGMM,GGMM,44.066811
29/11/2017,GGMM,GGMM,42.977894
30/11/2017,GGMM,GGMM,42.271568
1/12/2017,GGMM,GGMM,41.977268
4/12/2017,GGMM,GGMM,42.232327
5/12/2017,GGMM,GGMM,41.987076
6/12/2017,GGMM,GGMM,41.349422
7/12/2017,GGMM,GGMM,41.596905
8/12/2017,GGMM,GGMM,41.596905
11/12/2017,GGMM,GGMM,41.250427
12/12/2017,GGMM,GGMM,41.111839
13/12/2017,GGMM,GGMM,40.98315
14/12/2017,GGMM,GGMM,40.39909
15/12/2017,GGMM,GGMM,40.537678
18/12/2017,GGMM,GGMM,41.725597
19/12/2017,GGMM,GGMM,42.062176
20/12/2017,GGMM,GGMM,42.091869
21/12/2017,GGMM,GGMM,41.735497
22/12/2017,GGMM,GGMM,41.596905
26/12/2017,GGMM,GGMM,41.37912
27/12/2017,GGMM,GGMM,40.894054
28/12/2017,GGMM,GGMM,40.963348
29/12/2017,GGMM,GGMM,40.577278
2/1/2018,GGMM,GGMM,41.37912
3/1/2018,GGMM,GGMM,42.388851
4/1/2018,GGMM,GGMM,43.695557
5/1/2018,GGMM,GGMM,43.566868
8/1/2018,GGMM,GGMM,43.774754
9/1/2018,GGMM,GGMM,43.606464
10/1/2018,GGMM,GGMM,42.567039
11/1/2018,GGMM,GGMM,43.745052
12/1/2018,GGMM,GGMM,43.626263
16/1/2018,GGMM,GGMM,43.745052
17/1/2018,GGMM,GGMM,43.586666
18/1/2018,GGMM,GGMM,43.418381
19/1/2018,GGMM,GGMM,42.71553
22/1/2018,GGMM,GGMM,42.854118
23/1/2018,GGMM,GGMM,42.943211
24/1/2018,GGMM,GGMM,43.715359
25/1/2018,GGMM,GGMM,42.725426
26/1/2018,GGMM,GGMM,43.052105
29/1/2018,GGMM,GGMM,42.586838
30/1/2018,GGMM,GGMM,42.270058
31/1/2018,GGMM,GGMM,41.982979
1/2/2018,GGMM,GGMM,42.002777
2/2/2018,GGMM,GGMM,40.587173
5/2/2018,GGMM,GGMM,39.141876
6/2/2018,GGMM,GGMM,41.438519
7/2/2018,GGMM,GGMM,41.963181
8/2/2018,GGMM,GGMM,40.339691
9/2/2018,GGMM,GGMM,41.042542
12/2/2018,GGMM,GGMM,41.577106
13/2/2018,GGMM,GGMM,40.98315
14/2/2018,GGMM,GGMM,41.389023
15/2/2018,GGMM,GGMM,41.428616
16/2/2018,GGMM,GGMM,40.67627
20/2/2018,GGMM,GGMM,40.359493
21/2/2018,GGMM,GGMM,40.151608
22/2/2018,GGMM,GGMM,40.498081
23/2/2018,GGMM,GGMM,40.498081
26/2/2018,GGMM,GGMM,41.121738
27/2/2018,GGMM,GGMM,39.76553
28/2/2018,GGMM,GGMM,38.953789
1/3/2018,GGMM,GGMM,37.409496
2/3/2018,GGMM,GGMM,37.053123
5/3/2018,GGMM,GGMM,37.360001
6/3/2018,GGMM,GGMM,37.548088
7/3/2018,GGMM,GGMM,37.360001
8/3/2018,GGMM,GGMM,37.84
9/3/2018,GGMM,GGMM,37.84
12/3/2018,GGMM,GGMM,37.830002
13/3/2018,GGMM,GGMM,38.009998
14/3/2018,GGMM,GGMM,37.689999
15/3/2018,GGMM,GGMM,37.849998
16/3/2018,GGMM,GGMM,37.939999
19/3/2018,GGMM,GGMM,37.009998
20/3/2018,GGMM,GGMM,36.889999
21/3/2018,GGMM,GGMM,37.580002
22/3/2018,GGMM,GGMM,36.349998
23/3/2018,GGMM,GGMM,35.169998
26/3/2018,GGMM,GGMM,35.990002
27/3/2018,GGMM,GGMM,34.869999
28/3/2018,GGMM,GGMM,35.470001
29/3/2018,GGMM,GGMM,36.34
2/4/2018,GGMM,GGMM,35.759998
3/4/2018,GGMM,GGMM,36.939999
4/4/2018,GGMM,GGMM,38.029999
5/4/2018,GGMM,GGMM,38
6/4/2018,GGMM,GGMM,37.68
9/4/2018,GGMM,GGMM,37.830002
10/4/2018,GGMM,GGMM,39.07
11/4/2018,GGMM,GGMM,39
19/9/2014,TTT,TTT,29.198288
22/9/2014,TTT,TTT,29.222982
23/9/2014,TTT,TTT,29.025425
24/9/2014,TTT,TTT,29.140667
25/9/2014,TTT,TTT,28.877253
26/9/2014,TTT,TTT,29.04188
29/9/2014,TTT,TTT,29.000725
30/9/2014,TTT,TTT,29.008961
1/10/2014,TTT,TTT,28.778471
2/10/2014,TTT,TTT,28.786699
3/10/2014,TTT,TTT,29.107735
6/10/2014,TTT,TTT,29.214758
7/10/2014,TTT,TTT,29.083046
8/10/2014,TTT,TTT,29.316576
9/10/2014,TTT,TTT,28.907894
10/10/2014,TTT,TTT,28.565937
13/10/2014,TTT,TTT,28.2073
14/10/2014,TTT,TTT,28.223984
15/10/2014,TTT,TTT,28.249001
16/10/2014,TTT,TTT,28.057173
17/10/2014,TTT,TTT,28.424152
20/10/2014,TTT,TTT,28.590965
21/10/2014,TTT,TTT,28.874533
22/10/2014,TTT,TTT,28.77445
23/10/2014,TTT,TTT,28.073853
24/10/2014,TTT,TTT,28.249001
27/10/2014,TTT,TTT,28.449169
28/10/2014,TTT,TTT,28.632662
29/10/2014,TTT,TTT,28.69105
30/10/2014,TTT,TTT,28.782787
31/10/2014,TTT,TTT,29.058027
3/11/2014,TTT,TTT,29.058027
4/11/2014,TTT,TTT,29.016323
5/11/2014,TTT,TTT,29.124748
6/11/2014,TTT,TTT,28.957933
7/11/2014,TTT,TTT,29.1164
10/11/2014,TTT,TTT,29.291555
11/11/2014,TTT,TTT,29.274874
12/11/2014,TTT,TTT,29.525084
13/11/2014,TTT,TTT,29.700237
14/11/2014,TTT,TTT,29.94211
17/11/2014,TTT,TTT,29.900402
18/11/2014,TTT,TTT,29.791985
19/11/2014,TTT,TTT,29.500065
20/11/2014,TTT,TTT,29.424997
21/11/2014,TTT,TTT,29.424997
24/11/2014,TTT,TTT,28.941257
25/11/2014,TTT,TTT,29.041342
26/11/2014,TTT,TTT,29.2999
28/11/2014,TTT,TTT,29.508402
1/12/2014,TTT,TTT,29.24151
2/12/2014,TTT,TTT,28.599297
3/12/2014,TTT,TTT,28.357431
4/12/2014,TTT,TTT,28.282366
5/12/2014,TTT,TTT,28.307383
8/12/2014,TTT,TTT,28.257347
9/12/2014,TTT,TTT,27.431637
10/12/2014,TTT,TTT,27.098024
11/12/2014,TTT,TTT,27.281513
12/12/2014,TTT,TTT,26.822792
15/12/2014,TTT,TTT,26.897856
16/12/2014,TTT,TTT,26.80611
17/12/2014,TTT,TTT,27.24815
18/12/2014,TTT,TTT,27.948746
